genotype,primordium_id,source_file,cell_1_id,cell_2_id,pair_centroid_x,pair_centroid_y,x_norm,y_norm,region,angle,junction_angle_mean
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,35,42,468.818465,338.6158705,0.4564925131330818,0.3681609856221495,basal,72.3490221379281,169.562397
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,37,46,517.936554,348.2609865,0.5582819340482964,0.3842247053900928,basal,69.2652060597908,153.516702
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,38,45,691.134282,350.76888099999996,0.917206655996474,0.38840154623426365,basal,73.59504220304328,160.169441
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,39,41,340.87054950000004,346.057346,0.19134082479981213,0.38055459261371033,basal,24.67267089400856,145.570355
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,40,50,640.8678175,367.68206250000003,0.8130374096540482,0.41657006261088003,basal,80.3489846701852,155.532266
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,49,53,547.3248145,380.142782,0.6191844259591782,0.43732310551414283,basal,86.08187302683626,153.466546
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,55,57,450.981786,404.5547315,0.41952883511904976,0.4779806482287338,basal,27.607834452033906,167.870346
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,59,60,601.539045,416.28743,0.7315347889376516,0.49752118883247237,basal,2.3542481759191247,154.160642
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,61,67,329.7052625,446.374456,0.16820254476448385,0.5476304414650821,apical,26.392771495006333,163.201496
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,62,72,271.244109,442.85897450000004,0.047051109886785916,0.5417754875520977,apical,74.73038622834058,169.660081
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,63,65,499.5765375,435.92232049999996,0.5202337223695238,0.5302226492053962,apical,4.669612298049746,148.574575
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,64,74,559.2543135,458.65849949999995,0.6439064137184868,0.5680892345372676,apical,78.74137918608763,164.586895
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,68,78,687.2810175,470.24314300000003,0.9092213786765816,0.5873831929298393,apical,81.54678412795634,165.363298
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,70,71,618.164274,467.00744,0.7659879296633185,0.5819942037000265,apical,2.9620757972667184,148.693197
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,77,79,346.995267,484.16587100000004,0.20403332689602108,0.6105711775012326,apical,23.98035158678435,164.779347
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,81,93,250.34511750000001,510.3418615,0.003741276670412454,0.6541666900943778,apical,84.8897503017009,164.960273
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,83,89,374.0034895,514.3660665,0.2600035689024694,0.660868911343843,apical,30.79234497218031,156.533429
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,84,91,527.0929885,519.33279,0.5772571870432387,0.6691408755658242,apical,48.54231739063276,171.748492
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,85,95,475.88760850000006,515.643908,0.47114218778210076,0.6629971270919841,apical,83.97570146300525,171.728735
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,86,104,717.276106,564.5869565,0.9713814250235724,0.7445106532841896,apical,68.98992075527102,148.262247
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,87,94,667.837408,536.4884445,0.8689275929898753,0.6977132251698783,apical,21.890798198369087,161.907605
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,88,90,596.281612,532.57775,0.7206395959147606,0.6912000530581032,apical,1.1811903065614668,164.622213
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,96,97,414.182298,551.8344575000001,0.34326775392152215,0.7232716583071488,apical,13.920164284306638,173.207762
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,101,103,265.206414,589.1058215,0.034538948069727335,0.7853462613150349,apical,18.813117452356096,147.363472
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,105,116,449.39554699999997,624.3634425,0.41624160728648624,0.8440670214830157,apical,78.65950209589786,155.200079
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,106,107,638.7766145,590.9971230000001,0.8087037243108307,0.7884961806413232,apical,28.447897189993146,169.028841
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,110,112,389.7583435,609.407196,0.2926529959855091,0.8191577355235432,apical,44.62757924862622,173.450249
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,113,114,540.6459085,626.713278,0.6053434564115406,0.8479806186831701,apical,0.1453574563753645,177.21434
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,115,119,345.2102205,661.9153805,0.2003341021655611,0.9066089140611021,apical,39.00678299385246,167.90061
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,117,121,406.83218899999997,661.457905,0.3280358229973832,0.9058469990947399,apical,35.725836214190764,168.984038
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,118,123,292.03895650000004,662.4018555,0.0901451212406316,0.9074191270304548,apical,68.47135252960162,153.399832
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,120,122,487.012208,672.8887629999999,0.4941961494502487,0.9248848312596566,apical,20.766297957847172,165.712598
WT,WT__4d-WT-9-polygonal-network,4d-WT-9-polygonal-network.json,124,125,362.7827695,710.830028,0.23675041279837566,0.9880751390383581,apical,30.813870818310043,150.150631
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,0,2,458.267851,142.1028465,0.45127868939429744,0.011693614331639714,basal,29.062546147193626,176.893921
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,1,7,562.8236420000001,174.63095850000002,0.702679562704143,0.05127963400348718,basal,41.89822914270908,153.471583
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,3,4,392.417436,181.1603255,0.2929435873355723,0.0592257346104548,basal,7.894208509738853,175.769356
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,5,10,638.3068185,194.0531195,0.8841763149242201,0.07491599037780695,basal,74.77445067747759,173.54999
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,6,8,466.04936899999996,199.000787,0.46998908699318576,0.08093719637294003,basal,8.881795412586358,161.657307
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,9,12,539.985913,232.6018175,0.6477670135272772,0.12182893501326893,basal,66.45536738000219,176.064594
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,11,16,384.08261749999997,251.1146395,0.2729027973445228,0.14435864518745334,basal,78.2882495418893,170.06778
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,13,18,596.0947954999999,281.70268,0.7826789292234578,0.18158363915440306,basal,71.06677682373798,161.565051
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,15,21,651.5349025,288.16171599999996,0.9159827967843786,0.1894441484319526,basal,84.31385850652379,160.097214
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,17,20,329.77063799999996,282.6054455,0.14231147431119195,0.1826822855450102,basal,73.12969569507699,167.577346
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,19,26,521.2905020000001,338.1359905,0.6028145282815153,0.25026177637922803,basal,73.20543889192369,163.101695
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,22,30,400.01489649999996,361.213095,0.31121142488305964,0.27834612116709273,basal,89.67408802726214,152.783972
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,23,31,461.398734,361.93385950000004,0.45880679197860047,0.2792232762161091,basal,86.83358629026522,146.735793
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,24,32,351.35195650000003,375.9110685,0.19420302681331916,0.2962332419476438,basal,88.95442358962927,165.631204
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,25,33,306.902059,377.1443405,0.08732474734974437,0.2977341077111636,basal,88.7876864440444,163.470654
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,27,35,619.080822,413.39112750000004,0.8379480547377325,0.3418456756749995,basal,61.31238201326818,162.97695
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,29,36,685.5361734999999,400.65056000000004,0.9977377062091916,0.3263406763167367,basal,89.98766410202663,172.205926
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,38,52,459.687331,507.9341465,0.45469178118225834,0.4569025166613391,basal,88.24748514859034,160.976235
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,39,45,280.7222675,468.4557155,0.02437632160286563,0.40885810676199813,basal,86.19466440231417,164.26066
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,40,54,584.4158175,543.1303095000001,0.7545972204966169,0.4997354975884692,basal,87.14697120379388,159.714229
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,41,50,365.5274285,505.373496,0.2282874711687662,0.4537862595276411,basal,87.86332415155141,160.134874
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,44,53,634.6132215,525.0696545,0.875295185504477,0.4777560650251389,basal,84.49505823632735,170.158792
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,46,47,528.993517,524.0631295000001,0.6213361680644214,0.4765311455324182,basal,16.5768337551752,157.753028
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,48,55,315.5890955,553.4938695000001,0.1082124336432228,0.5123477294336611,apical,82.09862024427395,170.153927
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,49,56,275.28121450000003,557.1644074999999,0.011293493164169749,0.5168146960216469,apical,79.39756452255024,176.906755
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,51,59,667.0077705,580.2849355000001,0.953186786067076,0.5449518862843804,apical,76.20826599262584,161.790908
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,57,60,392.99502099999995,631.000963,0.29433237098898707,0.6066722118382567,apical,20.16947930729314,148.004877
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,62,70,615.436128,678.198208,0.8291845109322331,0.664110254016266,apical,86.77946042247055,173.163653
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,63,72,462.0880155,691.5297559999999,0.4604641460992949,0.6803344640590798,apical,85.94075748815047,166.130984
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,65,69,296.8317285,677.2547460000001,0.06311097728493012,0.6629620808517233,apical,87.83976562395134,151.270795
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,66,74,577.070815,707.410197,0.73693640969597,0.6996606226084482,apical,87.46508140649404,170.841021
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,67,79,345.14331200000004,756.561718,0.17927455049993765,0.7594769770653937,apical,86.39410205482224,155.01671
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,71,84,422.37548549999997,781.1834819999999,0.3649767070214973,0.7894411395737982,apical,83.39839162169355,163.405221
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,73,82,386.532144,784.4535215,0.27879260120336036,0.7934207080152349,apical,79.56664908037538,175.923439
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,75,86,552.251346,815.119492,0.677258833523392,0.8307405411327949,apical,86.39513843289555,169.18925
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,76,85,297.568328,796.254899,0.06488210594082254,0.80778273314199,apical,87.65066959216885,169.403313
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,77,90,624.370296,842.588525,0.8506664165829385,0.864169769386332,apical,80.74121962638293,171.072418
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,78,87,509.963159,825.440428,0.5755783140532649,0.843300900477594,apical,87.69067846496162,167.521415
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,80,88,463.50636,826.2331770000001,0.4638745076158006,0.8442656591303201,apical,86.16994110130392,162.938423
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,81,91,660.7546145,848.418917,0.9381512833530972,0.8712652323018122,apical,82.05680564091385,165.599158
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,83,93,592.603316,867.0914085,0.7742837845160412,0.8939892568575996,apical,83.43274531855498,164.313647
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,89,96,288.766997,899.212993,0.04371960237668216,0.9330805412182753,apical,83.76908547162077,177.462409
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,92,97,429.01616049999996,918.8923645,0.3809439861018771,0.9570299172942246,apical,87.28611384215267,157.343278
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,94,98,473.8486975,928.1293800000001,0.4887423093386643,0.9682711684708118,apical,86.39051528185766,166.110493
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-1-polygonal-network,4.5d-rpl4d-3-1-polygonal-network.json,95,99,556.3453784999999,930.7801285,0.6871027965981763,0.9714970729520224,apical,76.25718442817735,159.417181
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,0,3,547.094774,86.951121,0.5620115945230193,0.02995455507435831,basal,75.2513456958067,168.329814
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,1,6,500.15531999999996,104.929754,0.4761342577406187,0.05464005275046626,basal,76.61066350814018,167.454743
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,4,7,412.066934,133.796199,0.3149735422550895,0.09427502171417991,basal,50.6345347428608,167.309761
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,5,8,594.8291095,130.2027455,0.6493431942007145,0.08934104325077548,basal,64.8338798282122,173.66155
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,9,14,620.896929,169.971945,0.6970351616953584,0.14394600024822482,basal,56.134193115433064,154.324513
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,11,15,547.6245775,168.039562,0.5629808881496131,0.14129274868811728,basal,54.175314569841206,172.104294
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,12,19,497.38759300000004,182.427863,0.47107060651662414,0.16104855386522068,basal,60.41790897315655,158.616964
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,18,21,657.1111040000001,203.7848185,0.7632902336604434,0.19037264515536442,basal,46.78391910646077,161.621663
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,22,27,352.4110365,219.812106,0.2058310370895232,0.2123788548786267,basal,59.892908939779815,163.148156
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,23,28,535.9243240000001,226.945359,0.5415748741329406,0.22217314237281993,basal,61.477557365761854,161.295252
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,25,39,632.152681,262.29073850000003,0.71762794501242,0.27070398915679983,basal,76.91745204613503,171.523237
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,26,30,491.1626125,236.706899,0.45968179174978907,0.2355761899229443,basal,11.079270326246384,164.314386
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,29,36,326.90076450000004,251.7812095,0.1591591218185309,0.25627391798806914,basal,43.522237060895456,164.472748
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,31,34,441.33068000000003,251.3043285,0.36851256660668563,0.2556191382382806,basal,27.15867550812758,178.340652
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,33,47,588.970499,286.38542,0.638624665881544,0.3037871053300267,basal,82.4239600472288,166.879678
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,35,37,385.493649,266.4065865,0.26635680833739817,0.27635523951822677,basal,39.259341188235325,171.126966
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,38,45,500.1995495,280.34433,0.4762151771238569,0.29549240833297696,basal,74.85665692711831,161.326623
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,40,65,732.147157,337.48771050000005,0.9005712594325591,0.3739529223519073,basal,89.32594915726774,157.609167
rpl4d-3,rpl4d-3__4.5d-rpl4d-3-10-polygonal-network,4.5d-rpl4d-3-10-polygonal-network.json,41,48,299.47477000000003,295.591408,0.10898232670138351,0.3164273541954592,basal,55.15705648976358,176.768601
